id,plate,lat,lon,energyLevel,retrieved_datestamp,retrieved_timestamp
3c7f6ace-72b8-4bf3-a525-6e1b1581d0bf,EV0 26W,49.270365,-123.078853,78,2024/11/20,07:25:02
3c8ea1a6-cd73-439c-b774-50bf75465c1c,HG1 59M,49.250086,-123.079962,94,2024/11/20,07:25:02
3ca0b9c2-a5c4-4c5d-9eb0-b3ee69e9ff93,HG1 47M,49.262288,-123.052147,96,2024/11/20,07:25:02
3ca3bdfd-06d6-4fa2-816d-1f8d1be68a51,NG3 70H,49.31887,-123.102413,38,2024/11/20,07:25:02
3cda20a5-6c12-40bf-b07c-4f2c4aded7aa,HT6 40P,49.26232,-123.082381,87,2024/11/20,07:25:02
3cefe023-0949-4b71-82f7-59acf6761f0c,NS5 58G,49.24401,-123.068595,33,2024/11/20,07:25:02
3d1904ac-26ff-4d2f-9635-cc3b5eeacc81,NG5 44H,49.20999,-123.098854,80,2024/11/20,07:25:02
3d20facb-c3c0-4f63-9eaa-f717d7a6efb3,VN8 69R,49.220625,-123.099717,63,2024/11/20,07:25:02
3d7276c3-1c2f-4d55-a4fd-f6f690e0eab3,DN8 32K,49.279943,-122.923755,34,2024/11/20,07:25:02
3de1537c-96e9-4a84-9fb7-747ff56b4f56,SV6 95F,48.444741,-123.375589,89,2024/11/20,07:25:02
3dfcf351-399d-4189-8a52-391b69562372,TK2 37H,48.415646,-123.324901,51,2024/11/20,07:25:02
3dffbabe-cda7-4189-bc0f-ae73927fa2f7,DN6 79K,49.233945,-123.105556,24,2024/11/20,07:25:02
3e857635-4cb4-4b3c-8d24-24abd5911381,NG3 65H,49.288472,-123.118749,73,2024/11/20,07:25:02
3e8aa8f8-761b-47ca-ae6b-790e544dab2c,HG2 02M,49.314634,-123.068774,12,2024/11/20,07:25:02
3ecad408-959c-4a59-843d-086cae5bebbc,EV0 27X,49.318898,-123.102404,85,2024/11/20,07:25:02
3fa31a84-ab8c-4d3c-bb60-10c7ccef6409,VG3 97K,49.249455,-123.02389,44,2024/11/20,07:25:02
3fe6840e-4325-4433-bbc1-e2d02c8b4354,SV6 88F,48.443398,-123.388052,52,2024/11/20,07:25:02
4008ce98-4226-451e-8b88-70d53cf50cfe,HG2 42M,49.253818,-123.184333,96,2024/11/20,07:25:02
40285155-e93b-4c75-8811-aa108e92f461,SV6 30F,49.225894,-123.053906,73,2024/11/20,07:25:02
404e487a-9de0-42d8-938e-4463ea2d9915,EB0375,49.278976,-122.912674,81,2024/11/20,07:25:02
409eefad-d9e0-44db-ba12-ce154912540a,EB0350,49.676179,-124.935692,97,2024/11/20,07:25:02
40b2e199-5156-4b4b-afaf-fb90bd9e605b,VN8 47R,49.31894,-123.102421,13,2024/11/20,07:25:02
411aa7b4-a582-4bd5-b4bc-8ac5118ff808,HG1 21M,49.285523,-123.118132,97,2024/11/20,07:25:02
411c651c-7e1b-402c-aea3-e733d590b3b4,EB0175,49.27989,-122.919771,72,2024/11/20,07:25:02
4133eb7a-1ade-4047-ad3b-5fbc763fa6cf,SV7 29F,49.243859,-123.062618,87,2024/11/20,07:25:02
4166c7c0-085f-4cd5-9898-2fdf9a2224b4,EB0320,49.189621,-123.950133,73,2024/11/20,07:25:02
41bb5a9c-0df8-4a11-87b4-daa3d6f68b84,EV0 48B,49.285591,-123.118226,78,2024/11/20,07:25:02
42234a51-9bc4-423f-853b-aa285e52e2c8,TK2 20H,48.442306,-123.36178,29,2024/11/20,07:25:02
422e7c97-8b14-494a-bb2f-9b34b21e2560,NX0 33C,49.266589,-123.084058,87,2024/11/20,07:25:02
426d1457-ea9b-419f-8e15-a1c519f13550,SV5 95F,49.239387,-123.079081,66,2024/11/20,07:25:02
42abc3f2-03c9-4706-91e5-1929e50b1e5b,HG2 61M,49.289347,-123.118538,58,2024/11/20,07:25:02
42ca89b0-966c-483a-acd8-4662f080ef72,HT6 39P,49.281728,-123.113613,87,2024/11/20,07:25:02
42d0fe9e-4e73-40a8-95ca-273fc030131c,VG5 50K,49.265,-123.249949,98,2024/11/20,07:25:02
42db79f1-ddf7-4bd5-bc41-ee541cd119f1,TK1 54H,48.444079,-123.385864,84,2024/11/20,07:25:02
4325d274-b359-4188-a1dc-5ef2620336e0,TK2 22H,49.21305,-122.936409,96,2024/11/20,07:25:02
432dae14-9095-4921-a7f0-af9e4be02955,EB0267,49.682968,-125.002942,75,2024/11/20,07:25:02
43491e7c-6776-47e4-8108-3dc51f8f49a6,EV0 88X,49.248313,-122.998554,66,2024/11/20,07:25:02
43a3029f-1f48-4570-aabd-88252f77e526,EV0 47X,49.323128,-123.075912,56,2024/11/20,07:25:02
43ef15ae-6c86-490a-8ab2-9889152791b7,EB0462,49.278241,-122.910034,95,2024/11/20,07:25:02
446ddd2c-b33d-41d5-bd55-845d545451c6,SV6 90F,48.466971,-123.309499,47,2024/11/20,07:25:02
44aff1d2-923b-4cb9-a14d-dd241a336cc7,EV0 74V,49.248309,-123.072064,80,2024/11/20,07:25:02
44d32261-9bd7-439a-bce2-c08453fa33b2,VG5 27K,49.247328,-123.071288,47,2024/11/20,07:25:02
44e85d3c-3303-495f-bb45-1dfe9b535e21,SV6 00F,49.242298,-123.056691,70,2024/11/20,07:25:02
450f0937-d971-4968-84fa-7e9cc17d232a,VG5 51K,49.26667,-123.051746,61,2024/11/20,07:25:02
45abe270-e7ff-4de1-ab04-c45f4bc412bb,HG2 43M,49.216816,-123.085555,82,2024/11/20,07:25:02
45f5809c-2294-422b-874f-ba1602dcf194,HG2 13M,49.228669,-123.110234,43,2024/11/20,07:25:02
469e9431-a70a-4e72-8f3f-f916553473a1,HE3 47J,49.274886,-123.076262,96,2024/11/20,07:25:02
46ab55ae-9498-42c0-a338-958b990cb0be,VG3 84K,49.216214,-122.89591,87,2024/11/20,07:25:02
47087cc1-81e4-4550-a7fb-8da33d2239ee,NG5 13H,49.216938,-123.119654,52,2024/11/20,07:25:02
476f9709-6e90-4b50-986f-379615081cef,HG2 47M,49.28679,-123.120653,97,2024/11/20,07:25:02
4786a263-7400-4cd5-965a-ed8f3cde8685,SP6 18X,49.2556,-123.127437,69,2024/11/20,07:25:02
47e9f348-f91a-4806-9efc-227b701a283e,EV0 23V,49.287674,-123.123718,39,2024/11/20,07:25:02
48577ea3-ae91-4816-9194-1938a18e8ba6,EV0 71W,48.447372,-123.381582,78,2024/11/20,07:25:02
48f1d997-5127-4407-995b-d0c401140688,CR2 20N,49.242193,-123.123623,90,2024/11/20,07:25:02
490d5814-11d0-4ecf-a772-4f5797fe0158,ST1 42E,49.223408,-123.080858,45,2024/11/20,07:25:02
4951243f-409f-4029-9b21-c327e94fa94d,SP6 23X,49.211754,-123.083162,69,2024/11/20,07:25:02
495c3e98-d4bd-4254-9344-a50d2d884d09,EV0 56W,48.439238,-123.393238,76,2024/11/20,07:25:02
495e39ab-c6c5-425a-a50f-f6aafa54753f,NS5 85G,49.280269,-123.036518,91,2024/11/20,07:25:02
499eec8d-3290-43f3-8cd3-094ebf86786b,HG1 31M,49.32592,-123.136294,54,2024/11/20,07:25:02
49b7e189-1424-46f1-92fc-691b31b0b68b,CR2 85N,49.247039,-123.040209,48,2024/11/20,07:25:02
4a31535f-5cea-4cec-b712-b1b82ac7c443,HT6 43P,49.227488,-123.033587,96,2024/11/20,07:25:02
4a6337fa-f585-4e3f-8e44-f952b2e56c1d,TK2 68H,49.284826,-123.024112,74,2024/11/20,07:25:02
4ad16465-127c-490b-9518-947e1f44bc54,EB0383,49.157503,-123.966295,91,2024/11/20,07:25:02
4aff80ce-b9fc-4708-86a4-6d2f45d9c329,VG5 55K,49.289094,-123.121078,82,2024/11/20,07:25:02
4b1ac40b-51ae-4226-8431-271f7e3996ea,SV6 57F,48.429518,-123.322711,41,2024/11/20,07:25:02
4b5c56e2-a390-49a7-8a0d-c3a11896cc70,NS5 97G,49.207865,-123.126283,94,2024/11/20,07:25:02
4b701aa4-3042-4bed-a80b-a9773dcdb223,VS7 97B,49.285615,-123.121142,60,2024/11/20,07:25:02
4bee3c3e-0daa-4b70-808d-b84b0a7b157b,TK2 05H,48.459419,-123.365833,53,2024/11/20,07:25:02
4bf666fc-fb91-4409-97a7-4997d5014bd9,EV0 48W,49.239405,-123.078045,82,2024/11/20,07:25:02
4c4c8151-0aa6-4f88-91d6-e5a88360c3cb,CR2 16N,49.321202,-123.093098,78,2024/11/20,07:25:02
4c56fbb3-dd32-4119-b8fb-79d3c27207a9,EB0330,49.159031,-123.954954,97,2024/11/20,07:25:02
4c9b9e4c-7ff4-441f-baa9-6232481a27d1,EV0 84B,49.294409,-123.136145,57,2024/11/20,07:25:02
4ce3eb64-7b5e-4b64-af3c-04df42ff0161,SP5 52X,49.237184,-123.110106,68,2024/11/20,07:25:02
4d110249-708f-4937-ba83-509f698c431a,EB0336,49.162206,-123.962827,70,2024/11/20,07:25:02
4d7db8da-29eb-4492-a52d-83c0345e9e68,SP6 10X,49.26505,-123.24983,28,2024/11/20,07:25:02
4db100de-476c-43a6-8dfe-88711d34f73e,HG2 87M,49.210797,-123.118618,69,2024/11/20,07:25:02
4df543d2-3298-480e-a764-f617158507c0,EB0200,49.274067,-122.91209,89,2024/11/20,07:25:02
4dfa4132-fe10-4579-8d05-f9dba1478077,EB0401,49.170362,-123.940278,92,2024/11/20,07:25:02
4dff2f23-356e-474b-82fc-8712a1d1b7de,HG1 04M,49.234861,-123.140698,69,2024/11/20,07:25:02
4e007ac4-9f82-45a8-9ba8-2f228a6325dc,NS6 24G,49.205772,-123.14017,56,2024/11/20,07:25:02
4e8857ca-a534-4967-9acf-3a598a7341b0,HM8 06D,49.283594,-123.119526,97,2024/11/20,07:25:02
4f0c6394-6825-40fa-8881-87111b778856,SP5 72X,49.208304,-123.12631,86,2024/11/20,07:25:02
4f13d970-2bc2-46fa-adc6-0094f7aab5c1,NX9 35B,49.325892,-123.137487,39,2024/11/20,07:25:02
4f226c73-039d-48e1-8222-5e4613fcf1a5,CR2 87N,49.258864,-123.21541,97,2024/11/20,07:25:02
4feae108-7ef4-41cd-b77f-ecbeae48cdbe,TK1 83H,49.239219,-123.066092,16,2024/11/20,07:25:02
4fec45f0-32db-4324-99e3-340d201a4112,SP5 39X,49.28264,-123.00304,28,2024/11/20,07:25:02
4ff3380d-080b-46ff-b7a1-37a85b1bdc63,DN9 01K,49.314112,-123.09179,97,2024/11/20,07:25:02
4ff8afc0-e397-431a-9121-2c80b5a38166,HG2 85M,49.259987,-123.253645,57,2024/11/20,07:25:02
5018d99d-1e1d-4c79-a638-7ed377b40bff,EB0272,49.165794,-123.936649,71,2024/11/20,07:25:02
503fb93c-9648-4e83-981e-3d361a504cb5,EV0 28B,49.245431,-123.075394,36,2024/11/20,07:25:02
50b89b15-7582-4598-919c-4cc11b5d4f1e,DN7 18K,49.211951,-123.109811,67,2024/11/20,07:25:02
5115d421-161d-4247-84e1-39a05629aa19,CR2 22N,49.259223,-123.045278,43,2024/11/20,07:25:02
517f7a90-c6a8-4d9a-8f7f-10fc4de9ea08,FS7 60K,49.286642,-123.122606,97,2024/11/20,07:25:02
51ab4918-a3ae-4bfc-8f8b-1bfa84f8ab05,VN8 39R,49.31675,-123.063853,48,2024/11/20,07:25:02
51b7e29c-fde0-4e8c-9b4c-3ab6a6eee56d,HG1 57M,49.28039,-123.046848,94,2024/11/20,07:25:02
51f880b8-505b-4d65-8bac-dd713e2339a2,VG5 03K,49.234909,-123.061842,82,2024/11/20,07:25:02
52526849-d434-4a7f-b0d6-f6a04087dce8,SV7 37F,48.463474,-123.35356,19,2024/11/20,07:25:02
5258efaa-0138-4f0d-9719-7f4e53147dda,VG5 10K,49.262775,-123.236503,85,2024/11/20,07:25:02
525ff4a7-1411-431e-a29a-80f9de693180,NX0 34C,49.311178,-123.076467,84,2024/11/20,07:25:02
527673b1-517d-4b6b-b212-26f002b91e42,SP5 82X,49.25527,-123.123661,27,2024/11/20,07:25:02
52b07409-4805-4ba8-981f-50edaee53982,HG2 72M,49.221894,-123.068301,73,2024/11/20,07:25:02
52b0f06b-4205-45ae-8f6a-402fd1b10b1e,SV6 63F,49.259984,-123.253678,90,2024/11/20,07:25:02
534fe0a7-e563-4d59-a727-be358edf9989,HM8 15D,49.267917,-123.199014,94,2024/11/20,07:25:02
53fa49df-7ea8-404c-8c50-47b59e31e6c9,EB0256,49.165981,-123.934731,75,2024/11/20,07:25:02
540f989c-9aef-4d98-b91c-b7c66af85cac,HG2 36M,49.249843,-123.115405,73,2024/11/20,07:25:02
5433e6c7-6ff9-430e-b9cb-92f2c8725fed,SV7 42F,49.269327,-123.248342,39,2024/11/20,07:25:02
547601e7-8910-4bee-853a-608df6ec406a,CR2 92N,49.265646,-123.214173,57,2024/11/20,07:25:02
54e8cb74-7966-4776-bbcc-dd845d6187a5,SP5 67X,49.285602,-123.117479,64,2024/11/20,07:25:02
5500ca5f-98d5-4f3c-bbf3-4177462e8aa4,EV0 66A,49.287524,-123.124852,79,2024/11/20,07:25:02
55229167-cb90-4122-8884-e87456815123,NX9 65B,49.232605,-123.10537,61,2024/11/20,07:25:02
553d9e6e-3b8d-456d-ab58-bf0d9404af45,SP5 97X,49.229955,-123.182067,25,2024/11/20,07:25:02
55a3ec69-0bb4-4981-93b7-e09de9a7c6aa,SP5 96X,49.287915,-123.117598,63,2024/11/20,07:25:02
562b52fa-23e8-4d60-86fc-aa0d6a4380bb,VG5 25K,49.191938,-123.152464,68,2024/11/20,07:25:02
5645e061-79ea-43ba-a99d-fcc94b6caa11,SV6 24F,49.284585,-123.095343,79,2024/11/20,07:25:02
56602de5-a01e-4477-9f2c-8e552c35df90,HG1 63M,49.271366,-123.059891,97,2024/11/20,07:25:02
566dbec0-5219-4ffb-94fa-a224353230cb,HG1 97M,49.232461,-123.057946,13,2024/11/20,07:25:02
56e18acf-0289-47b8-acfc-3213ba2eaf0d,SP6 15X,49.25856,-123.06338,79,2024/11/20,07:25:02
56ffe095-c30e-45a1-8ea0-8ea4bae50472,CR2 74N,49.251772,-123.125755,34,2024/11/20,07:25:02
5705c9b9-c5e3-499c-a9b6-1234c8ef3260,EV0 69B,49.225623,-122.891919,78,2024/11/20,07:25:02
57afe325-bd6e-4cbf-b64b-66dcd2f0e603,SP5 32X,49.224645,-123.096559,19,2024/11/20,07:25:02
57b41f8c-9faf-4bfb-b131-2cf69810178a,SV6 31F,49.245574,-123.185382,88,2024/11/20,07:25:02
57e92739-cc58-4814-908a-a8356805351d,HM7 82D,49.266544,-123.110106,37,2024/11/20,07:25:02
581f4274-8126-4fa3-9147-3a20a6521ab6,DN8 62K,49.258905,-123.054772,88,2024/11/20,07:25:02
58476d7a-d7e9-4834-aeb6-e3be20384960,WA1 32N,49.203333,-123.135967,96,2024/11/20,07:25:02
58e813ba-2f29-4723-b9b2-42ec79ddd01d,DN8 37K,49.286406,-123.112515,91,2024/11/20,07:25:02
598ba1ab-c5d0-4396-b018-c8b96912e09d,NX0 21C,49.288092,-123.120554,82,2024/11/20,07:25:02
59a96154-32cf-4c19-91db-6c8440b001b0,EV0 54A,49.281069,-123.047738,96,2024/11/20,07:25:02
59b75c96-6796-4772-9e87-c94c543edcf3,SP5 46X,49.223209,-123.078835,90,2024/11/20,07:25:02
59d28622-71e7-4059-bc01-658a998a9edb,VS7 45B,49.372722,-123.098407,59,2024/11/20,07:25:02
5a50f288-a6c1-4b0b-9122-9297449028c0,EV0 62A,49.216921,-123.11167,67,2024/11/20,07:25:02
5a7af1a5-0b2c-42f4-b99a-9a3f05618635,DN7 34K,49.280167,-123.025163,78,2024/11/20,07:25:02
5b531a03-04e8-41d6-a440-af93ddb9330a,EB0302,49.164859,-123.931007,82,2024/11/20,07:25:02
5b92e3c0-ea76-42bc-bd06-e316d503d555,EV0 35W,49.235802,-123.068699,70,2024/11/20,07:25:02
5c41aa3f-409a-489d-956d-7d00cdddf56c,NG5 59H,49.269782,-123.060019,82,2024/11/20,07:25:02
5c66c5a7-32f4-44bb-ae7c-ff3b59b02cb4,EV0 12X,49.282919,-123.113858,82,2024/11/20,07:25:02
5c78979f-e625-4d91-8e51-1a7afed135c9,SV7 46F,48.464971,-123.32587,37,2024/11/20,07:25:02
5cd866ed-5226-48f0-9428-7845dc3f671f,EV0 96W,49.261529,-123.083507,18,2024/11/20,07:25:02
5d239205-3712-4a60-a431-4aed69d256b4,SV7 69F,49.287036,-123.120154,79,2024/11/20,07:25:02
5d990b87-c541-470f-9f55-986f52f48079,EV0 67B,49.215049,-123.118163,54,2024/11/20,07:25:02
5dac4c01-6b43-450c-830f-b6303adf81b5,HG1 01M,49.266277,-123.041597,88,2024/11/20,07:25:02
5db8cec2-50e5-4df6-bcad-9269d099b590,HM8 14D,49.268467,-123.090086,73,2024/11/20,07:25:02
5df85551-ff65-4694-b460-9603bf94cf86,SV5 83F,49.226127,-122.901257,84,2024/11/20,07:25:02
5e12031e-e07f-41a7-996f-c755bf9dad6c,TK2 04H,48.444351,-123.381091,27,2024/11/20,07:25:02
5ec459a9-ca79-48dc-80b7-d415b8ce82f3,EV0 90W,49.209507,-122.905088,96,2024/11/20,07:25:02
5ecb31be-133b-4c16-bf6c-788e0872c97d,EV0 53B,49.321038,-123.019647,91,2024/11/20,07:25:02
5f4cb083-e01e-4980-bc3a-709e2216aa16,EV0 11A,49.238366,-123.173165,82,2024/11/20,07:25:02
5f939ef4-a1a6-45f0-8a15-b1b5817ea4c5,HG1 75M,49.273194,-123.086387,57,2024/11/20,07:25:02
5f9cdcf8-9fa1-4e49-8ddf-d20d480f2dd8,EV0 71A,49.258734,-123.08282,97,2024/11/20,07:25:02
5ffef306-1a3d-40b0-94f1-d43df4752cc5,EV0 53W,48.42331,-123.363526,17,2024/11/20,07:25:02
60260bd4-47b5-436e-9258-8e2b5e820762,EV0 65V,49.247622,-123.056539,96,2024/11/20,07:25:02
603ded0f-0d0a-42dc-bd6e-7398ae059ad9,NG5 54H,49.261882,-123.202253,96,2024/11/20,07:25:02
610ed402-a0ae-4e66-8206-d646585918dd,NG5 69H,49.215107,-123.025587,49,2024/11/20,07:25:02
612c8583-9711-4505-b235-6e95649b55aa,SV7 01F,48.466081,-123.325289,28,2024/11/20,07:25:02
615e2e4d-6e98-4403-aa71-7c4680e30c3d,DN7 24K,49.244645,-123.142778,96,2024/11/20,07:25:02
61f609d8-8457-401e-ab1f-42f9efa5b8a0,NS5 14G,49.328672,-123.078502,93,2024/11/20,07:25:02
6207d3b2-7575-42e5-b465-efeb79723790,EB0289,49.689555,-124.995748,78,2024/11/20,07:25:02
62250213-5450-4bb7-8d23-6a2a3e06f21f,EV0 09W,49.234098,-123.130191,72,2024/11/20,07:25:02
625e9552-5183-449d-9a1d-62ee6d2d1e11,TK2 29H,48.439593,-123.393245,66,2024/11/20,07:25:02
62c04f8e-3b5b-437c-b7ad-36f8458f4d64,WA1 29N,49.284348,-123.122103,63,2024/11/20,07:25:02
62d566bd-da4d-48ef-bdfc-3662a9c970cd,SV6 80F,48.421412,-123.374378,64,2024/11/20,07:25:02
62f78f53-41ac-432a-be23-96e354a4acd2,CR2 58N,49.234824,-123.079421,76,2024/11/20,07:25:02
637ab142-9697-4249-95a8-1545c8a61aa1,VS7 53B,49.281988,-123.11342,59,2024/11/20,07:25:02
646a13c7-ce93-44a9-814b-5cab6c567f8e,NX9 98B,49.274141,-123.04855,93,2024/11/20,07:25:02
6499422b-0f7e-4757-bc6d-cec9e2b6f5ed,SV5 80F,49.243728,-123.150835,87,2024/11/20,07:25:02
6589137e-8192-4e43-9c18-a2d125fc5f10,NX9 72B,49.21256,-123.110298,94,2024/11/20,07:25:02
65b33c2f-93d1-456c-8626-f600db65d7af,ST1 70E,49.23665,-123.01344,69,2024/11/20,07:25:02
6611250e-0fc7-4f93-94f8-68adf5c6c3fb,SV7 15F,49.291116,-123.021456,61,2024/11/20,07:25:02
66945515-61f6-46ad-bbcf-159f5c5c8770,NX0 06C,49.285915,-123.115225,48,2024/11/20,07:25:02
674f360e-6908-4e91-9c43-49e4a7ae4c5f,DN8 68K,49.260516,-123.121624,96,2024/11/20,07:25:02
6772a9a8-3a50-47bb-9a93-995e0cea0917,CR2 91N,49.2669,-123.074286,58,2024/11/20,07:25:02
6777f96d-0f46-48b8-802d-da1a8b12b040,TK2 81H,48.433262,-123.384707,51,2024/11/20,07:25:02
678d59d7-892d-4e02-9ba3-0634729e5c84,EB0237,49.189929,-123.965808,90,2024/11/20,07:25:02
67b141b7-2ef5-49b0-918b-689764701ea4,WA1 61N,49.224749,-123.078672,64,2024/11/20,07:25:02
67ba312b-345a-4fb6-92e0-f4f073e849f2,SV6 62F,49.284717,-123.095675,31,2024/11/20,07:25:02
67df979c-ede3-4611-a1bf-cd8061a52ea9,NX9 87B,49.242029,-123.142848,91,2024/11/20,07:25:02
67f5603f-853a-478c-bde9-e2c0584f88a4,HG1 43M,49.257018,-122.893709,97,2024/11/20,07:25:02
682ef948-e58c-4527-8cbf-89058845fbb6,SV6 13F,49.247226,-123.194803,93,2024/11/20,07:25:02
685f684d-5abf-4db0-a24d-261d7b4d6377,VS7 66B,49.278483,-123.02568,84,2024/11/20,07:25:02
68bd5039-ff34-4808-b858-23ae2a2bda38,HT6 35P,49.285645,-123.046426,64,2024/11/20,07:25:02
68ecedf9-c8e5-40ff-affd-7d5cb97025a1,SV6 36F,49.264717,-123.069658,66,2024/11/20,07:25:02
6901c671-304b-41a8-b40c-5b5c148b8737,VG3 77K,49.263186,-123.070581,66,2024/11/20,07:25:02
690c4d3a-dd98-400d-bb69-07b137b9de6d,NS5 84G,49.323214,-123.077114,50,2024/11/20,07:25:02
69be7ab9-5de3-459c-aa59-c8643b64ce6c,VG5 41K,49.257383,-123.16424,63,2024/11/20,07:25:02
69c89ad0-98de-48ca-b6f5-1ac7e1c7bea5,CR2 94N,49.268065,-123.044132,49,2024/11/20,07:25:02
6a0cba08-d5ce-4632-8ad2-fad6773390cb,HM7 81D,49.261139,-123.119898,84,2024/11/20,07:25:02
6a60b7e5-3315-4fa3-99a9-9cab62523dc0,NG3 58H,49.267539,-123.106752,51,2024/11/20,07:25:02
6ad86d4d-89f1-45d2-bad9-03aa95b38447,VN8 50R,49.249277,-123.185332,33,2024/11/20,07:25:02
6b01af89-f8af-461e-bf85-12c89303cfe7,NS5 43G,49.309418,-123.004659,93,2024/11/20,07:25:02
6b0c5d28-1ad1-4c86-88f1-efad824a125e,TK1 77H,49.25291,-123.184146,85,2024/11/20,07:25:02
6b511b0a-55d4-4671-bb0a-4472912a8ceb,NX9 92B,49.203875,-122.908723,80,2024/11/20,07:25:02
6b84f59b-33d4-4fc0-aebc-a9fd57ecadd1,VS7 86B,49.220382,-123.066986,96,2024/11/20,07:25:02
6bb6ae45-767b-4e42-b5d3-a2d7a1c96efb,TK2 30H,49.286148,-123.112382,43,2024/11/20,07:25:02
6c70b92b-cb59-4871-8c30-ae4ce0a52a04,EV0 29W,49.203082,-122.922982,69,2024/11/20,07:25:02
6cef9ff9-5acf-4273-9131-83a2fdb22514,ST1 49E,49.25444,-123.076902,73,2024/11/20,07:25:02
6d2e3dae-a8c4-44c3-851c-5595a5cabc4a,EB0422,49.155137,-123.95066,77,2024/11/20,07:25:02
6e04139b-2984-45c7-9160-b15f64ab131b,SV6 38F,49.191952,-123.152358,73,2024/11/20,07:25:02
6e33ae33-21d5-46bb-b566-424852e8c955,EB0184,49.276991,-122.915009,90,2024/11/20,07:25:02
6e807436-939d-4514-865d-44f7fd15c41f,DN8 47K,49.230313,-123.049252,34,2024/11/20,07:25:02
6e9db346-b513-4161-ab00-386a2d36b258,SV7 53F,48.432772,-123.368647,73,2024/11/20,07:25:02
6ecae6fc-9dd3-45ca-9338-4b777904091c,SP6 05X,49.191869,-123.153331,96,2024/11/20,07:25:02
6ed7ef36-ae67-463d-92b9-f9a91692a24a,DN7 50K,49.31081,-123.07604,97,2024/11/20,07:25:02
6f340a99-15bf-4a27-aa0e-7481b2091f25,ST1 47E,49.280125,-122.923878,46,2024/11/20,07:25:02
6f3fb0a7-a203-4c37-a925-d187d061893a,SV5 87F,49.248413,-122.998541,73,2024/11/20,07:25:02
700c2e7b-6a89-459e-8274-12f420592fb3,EV0 27B,49.254433,-123.003711,25,2024/11/20,07:25:02
70395ef7-7b77-413f-b31e-d9d3da31b81f,EB0310,49.709994,-124.971519,76,2024/11/20,07:25:02
708569fa-8dcb-4a94-a9ad-7df70a8312bf,HM8 19D,49.214518,-123.127258,82,2024/11/20,07:25:02
7122334c-ceff-4d81-9877-847e2014b3d6,EV0 73A,49.249906,-123.076816,21,2024/11/20,07:25:02
7140e834-d24e-4f3a-85c1-512d7380b567,VS7 51B,49.21909,-123.090037,62,2024/11/20,07:25:02
714617cf-7019-4350-9586-50a6f01cc263,HG2 12M,49.216387,-123.082355,67,2024/11/20,07:25:02
71566701-6d18-4f01-a56f-bcb36554251f,VG3 79K,49.220738,-123.119336,56,2024/11/20,07:25:02
71586f0c-6ceb-4330-b68a-59a256667987,HT6 50P,49.265158,-123.08032,39,2024/11/20,07:25:02
716ed428-2189-4e59-8b7b-7ab4461e4988,EV0 45A,49.323184,-123.079926,46,2024/11/20,07:25:02
7192307a-f7cc-4b0c-a618-a0e1548ed90d,HM8 24D,49.288461,-123.121459,58,2024/11/20,07:25:02
7198d308-15c2-42b3-abba-7774592f47e9,NG5 20H,49.244531,-123.161088,72,2024/11/20,07:25:02
71ce2f0c-02cf-4727-8246-a56d164d9b28,TK2 12H,48.468106,-123.323739,48,2024/11/20,07:25:02
71f60aa1-e177-4ba9-aa6d-a6c2cfede323,NG3 69H,49.253958,-123.038797,38,2024/11/20,07:25:02
7283597b-32ae-48c0-bdc6-cee8988a6188,ST1 34E,49.288944,-123.030848,30,2024/11/20,07:25:02
729cc83b-4650-425b-9d08-3cbb8e2e8816,HG1 32M,49.27369,-123.206246,72,2024/11/20,07:25:02
72d01af4-ed3f-4479-9792-2e3a06e890a4,EB0314,49.163948,-123.936541,75,2024/11/20,07:25:02
72f2a95c-a8df-4a01-bb82-4311bcc413d2,EV0 40B,49.267054,-123.21208,97,2024/11/20,07:25:02
7359d033-17de-4ad2-bc9f-8133b0708a3d,NX9 81B,49.215974,-123.08183,92,2024/11/20,07:25:02
74359b80-16c8-4411-8bbb-8f0ea19a76b5,ST1 55E,49.281821,-123.028314,38,2024/11/20,07:25:02
74370202-3fcf-4383-b69a-bb46daf7d04a,EF9 22D,49.247133,-123.036115,39,2024/11/20,07:25:02
74a6dc57-6bb7-4e73-87ba-06f27a19ff2b,EV0 21X,49.275021,-123.150106,72,2024/11/20,07:25:02
74c5a0f4-7d16-401c-8cc7-6550c07c66af,SV7 50F,49.28692,-123.120904,52,2024/11/20,07:25:02
74d30c62-03a8-4775-b54b-bf631f68f966,NG3 80H,49.25799,-123.132608,79,2024/11/20,07:25:02
7514f6d0-7d6d-4b28-8c2d-7789674a3764,DN8 07K,49.287071,-123.114667,97,2024/11/20,07:25:02
75569e02-2069-4803-8412-9645aeef267e,VG5 26K,49.264898,-123.030957,71,2024/11/20,07:25:02
7592ffc2-5e61-4dc5-80d9-c3a0ef65448f,TK2 41H,48.439419,-123.390631,68,2024/11/20,07:25:02
7596702d-9586-4c35-92bb-ce241ab9301b,SP5 90X,49.271235,-123.08768,28,2024/11/20,07:25:02
75e3c6d8-71dc-414e-a1fa-83fb27cceca6,EB0499,49.280272,-122.922427,70,2024/11/20,07:25:02
76073153-bbfe-4e5a-ac16-74511d0c45dd,EV0 75B,49.228535,-123.06068,67,2024/11/20,07:25:02
774dcbfc-36bd-49b7-8e8d-b7c1cd83b5d1,SV6 10F,49.254033,-123.176436,74,2024/11/20,07:25:02
777af3d5-f1ae-4f02-8aee-cf54de9f393c,SV5 82F,49.191648,-123.152858,39,2024/11/20,07:25:02
